Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
44,1,3,15,2,2,3,4,0,5,1,4,0,1,1,2,1,34190
35,1,1,8,2,1,3,3,0,5,1,2,1,1,1,1,1,17074
35,1,1,6,3,2,1,4,0,3,2,2,0,4,1,0,1,17859
34,0,1,15,2,2,3,3,1,5,1,5,0,3,0,1,2,20346
37,0,1,18,2,2,4,5,1,4,3,3,0,4,1,2,2,25177
38,1,1,12,3,2,4,4,1,3,1,2,0,3,0,1,2,25025
56,1,1,15,3,1,3,4,4,3,1,4,1,3,0,2,0,33434
23,0,3,7,2,1,2,3,0,4,2,2,1,5,1,1,1,16223
48,0,3,10,3,1,3,4,4,3,1,2,1,5,1,1,0,32448
48,0,3,30,2,2,3,5,0,3,2,2,1,1,1,2,1,17559
34,0,3,7,2,1,3,3,1,5,0,4,0,3,1,1,2,24054
35,1,1,6,2,1,3,5,0,3,1,2,0,3,0,1,1,17977
42,1,1,19,1,1,3,4,2,3,1,3,0,4,1,2,4,38223
51,0,1,27,3,2,3,4,4,3,1,4,1,4,1,2,0,29923
36,1,1,7,3,2,2,5,0,3,3,3,0,4,1,1,1,21537
44,0,1,23,2,2,3,5,0,3,2,3,0,4,1,0,1,17290
34,1,1,14,3,1,3,3,1,3,2,4,0,4,0,1,2,21142
32,1,3,6,3,2,3,4,0,4,1,1,0,1,0,2,1,17269
52,1,1,10,2,1,1,3,4,3,0,3,0,5,1,0,0,31555
46,1,1,7,3,1,4,4,0,3,1,5,0,5,1,1,1,20948
50,1,1,8,3,2,3,3,2,3,0,3,1,2,1,1,4,34237
34,0,3,15,2,1,3,5,0,3,2,2,0,2,1,2,1,21020
52,1,1,9,3,2,3,6,1,4,1,7,0,1,0,2,2,24160
45,1,1,26,3,2,3,5,3,5,1,3,1,3,0,0,3,25851
46,1,1,8,2,2,2,3,4,3,0,7,0,5,0,0,0,32861
39,1,1,15,3,2,2,3,1,5,1,2,0,4,1,0,2,20151
38,0,1,14,3,1,2,4,1,4,1,2,1,1,1,0,2,17133
35,1,3,15,2,1,4,4,1,5,0,7,0,2,1,1,2,25178
60,1,2,13,3,2,3,4,0,3,0,2,0,4,1,1,1,20945
31,1,1,6,3,2,2,3,0,4,2,2,0,3,1,0,1,17501
39,1,1,7,2,0,3,2,1,3,3,2,0,1,0,1,2,26303
44,1,1,6,3,2,2,3,0,3,2,7,1,4,0,1,1,17436
41,0,1,7,2,2,4,5,4,4,1,3,0,1,1,2,0,32181
29,0,1,16,2,1,3,3,0,4,1,1,0,5,0,0,1,18291
28,0,1,16,3,2,3,4,0,4,1,8,0,3,0,1,1,20702
28,1,1,6,2,2,3,4,0,3,1,2,0,4,0,1,1,16563
43,0,1,9,3,2,3,4,0,3,2,7,1,2,0,2,1,21193
42,1,1,29,2,1,2,3,4,3,2,3,0,3,0,0,0,30992
49,1,1,27,3,2,3,4,0,3,1,6,0,1,1,1,1,20937
39,0,1,30,2,2,3,5,3,3,3,2,0,3,0,1,3,28204
37,1,1,6,1,1,2,3,3,3,3,5,0,5,1,1,3,22491
29,0,3,26,1,1,2,3,0,3,1,2,0,3,0,1,1,17157
46,1,1,36,1,2,3,4,3,3,0,6,1,5,1,1,3,28058
43,0,3,19,2,2,3,4,4,5,2,2,1,5,1,2,0,32436
48,1,3,22,2,1,3,3,1,3,1,1,0,4,1,0,2,21439
39,1,1,7,2,0,3,4,3,3,3,6,1,1,0,2,3,26539
27,1,1,22,1,1,2,3,0,4,0,1,0,2,1,0,1,17811
35,0,1,17,2,2,3,2,1,3,1,3,0,4,1,1,2,23402
28,1,1,8,2,2,3,4,0,4,0,1,0,2,0,2,1,18201
59,0,1,22,2,2,3,4,4,3,1,4,1,1,1,1,0,34465
57,1,3,35,3,2,2,4,4,3,1,4,0,3,1,0,0,29118
38,1,1,23,2,1,3,4,3,3,0,1,0,2,0,2,3,23823
49,1,1,31,2,1,2,3,0,5,1,2,0,3,0,0,1,18211
45,0,3,12,3,0,2,4,3,3,3,7,0,4,1,0,3,23865
31,0,1,16,3,1,2,3,3,3,1,5,0,1,1,1,3,26031
36,1,3,16,3,2,2,4,3,5,1,1,0,5,0,0,3,22094
21,1,3,18,2,1,2,1,0,4,2,2,0,5,0,1,1,17716
38,0,1,7,3,1,2,4,3,3,1,4,1,3,0,1,3,32281
30,1,3,17,3,2,3,5,1,3,3,2,0,4,1,1,2,24547
33,0,1,20,2,1,4,5,0,4,1,3,0,5,1,1,1,21421
29,1,1,6,2,1,2,4,0,5,0,2,1,2,0,0,1,17319
37,1,1,16,3,2,4,5,0,3,1,2,1,1,1,3,1,22066
42,1,1,21,2,2,3,4,0,3,1,6,0,4,1,2,1,21129
33,1,1,11,2,1,3,4,0,3,1,2,0,1,0,0,1,17911
41,1,1,16,2,2,3,4,0,5,2,5,0,1,1,2,1,20696
43,0,1,16,2,1,2,4,1,3,1,2,0,3,1,0,2,20257
43,0,1,8,2,2,3,3,0,3,1,7,1,3,0,0,1,25231
23,1,1,15,3,2,2,3,0,5,1,2,0,3,1,0,1,17500
39,1,2,8,2,1,2,4,1,3,0,1,0,3,0,0,2,20204
19,1,1,9,3,1,3,3,0,4,2,2,0,3,1,2,1,16483
54,1,3,7,3,0,3,4,1,5,3,2,0,2,1,2,2,27059
24,1,1,23,2,2,3,4,0,4,1,2,0,3,1,1,1,17127
46,1,2,11,2,1,3,6,3,3,1,6,0,1,1,2,3,28434
27,1,3,17,3,2,3,4,1,3,3,3,0,1,0,1,2,23362
33,1,1,36,2,1,3,5,0,4,3,3,0,3,1,1,1,21515
35,1,3,23,2,2,3,3,1,5,0,4,1,3,1,1,2,23966
32,1,1,7,3,2,3,4,0,4,2,3,0,3,0,1,1,21179
30,1,1,8,3,2,2,4,0,3,2,1,0,4,0,0,1,17720
35,0,1,7,3,2,4,5,1,5,3,2,0,2,1,3,2,24021
40,1,1,8,3,1,2,4,0,3,2,1,1,3,0,0,1,17342
46,1,1,15,2,2,4,4,1,3,0,2,0,3,1,1,2,22375
41,1,1,9,3,1,4,5,1,3,1,8,0,5,1,2,2,22126
18,0,1,6,2,1,3,3,0,3,2,2,0,5,1,1,1,16611
36,1,2,33,2,0,3,4,3,3,3,3,1,1,1,1,3,27515
39,1,2,8,2,1,2,4,1,3,1,1,0,3,1,0,2,20204
31,0,3,8,2,1,2,3,3,3,1,2,1,1,1,0,3,24852
52,1,1,9,3,2,2,4,3,3,0,3,1,2,0,0,3,22969
25,1,3,7,1,1,4,4,0,4,3,3,1,4,0,1,1,21880
61,1,3,14,3,2,3,2,1,3,1,2,1,5,0,1,2,23898
37,1,1,10,2,1,3,4,0,3,1,7,0,1,0,2,1,21513
55,0,1,24,3,2,3,3,1,4,0,4,1,5,1,2,2,21385
38,0,1,16,3,2,3,4,0,3,1,3,1,1,0,2,1,21004
33,0,3,6,2,1,2,2,1,5,0,3,0,3,1,0,2,20376
35,1,1,14,2,1,3,4,3,4,2,2,0,3,1,1,3,30672
55,1,1,8,2,1,3,3,4,3,2,3,1,5,0,0,0,31659
30,1,1,30,2,2,3,2,0,3,1,3,0,1,1,2,1,21378
40,1,1,10,3,1,2,3,2,3,1,2,0,5,1,1,4,34033
33,1,3,13,3,2,3,4,1,3,3,3,0,5,1,1,2,23688
35,1,3,13,2,1,2,3,1,3,1,2,1,4,1,1,2,20204
33,1,3,9,3,2,3,4,1,4,0,2,1,1,0,2,2,22756
43,0,1,26,3,2,3,2,0,3,1,8,1,3,0,1,1,21437
40,1,3,11,2,1,3,5,1,3,0,6,0,5,1,1,2,24580
37,1,3,8,3,2,3,3,1,3,0,5,1,3,0,1,2,24602
28,1,3,17,3,1,4,5,1,3,0,3,1,3,1,3,2,24447
26,1,3,17,2,2,3,4,1,3,3,2,0,2,0,2,2,23628
35,1,3,22,3,2,3,3,3,4,0,1,0,2,1,2,3,23020
58,0,3,8,3,2,2,3,4,4,1,5,0,4,1,0,0,17705
33,1,3,15,3,1,3,3,1,5,3,1,1,3,0,0,2,23224
40,1,1,22,2,1,2,3,3,3,3,7,1,4,1,0,3,22945
30,1,3,33,3,2,2,3,1,3,1,1,0,3,1,0,2,20304
32,1,1,11,2,1,3,4,1,4,1,4,0,3,1,0,2,20878
29,1,1,24,3,2,4,4,1,5,1,3,0,2,0,1,2,23236
37,1,1,34,3,2,4,4,1,3,1,8,0,3,0,1,2,23915
27,1,3,7,2,2,3,4,1,3,1,3,0,5,0,2,2,23974
33,1,1,7,2,2,4,4,1,4,1,3,0,3,1,1,2,24898
31,1,3,35,3,1,3,4,1,3,1,2,0,3,1,0,2,20468
29,1,1,9,3,2,3,6,0,3,0,7,1,3,1,1,1,22142
36,1,3,9,3,1,4,4,0,3,1,3,0,1,1,3,1,20692
27,0,1,9,3,2,3,4,0,3,1,2,1,1,0,2,1,17566
32,1,1,9,2,0,2,3,3,3,3,4,0,2,1,1,3,26159
28,0,1,22,2,1,4,5,0,5,1,2,0,4,1,1,1,23452
34,0,1,13,2,2,2,4,1,3,1,5,0,5,1,1,2,26403
47,1,1,11,2,2,2,3,2,3,0,5,0,2,0,1,4,33300
24,1,1,27,2,2,4,4,1,3,2,2,0,4,1,3,2,20950
36,1,2,15,1,2,4,4,0,3,3,3,0,5,0,2,1,23001
35,0,1,24,1,2,3,5,0,3,1,2,1,5,1,2,1,27178
39,1,3,16,3,2,4,5,0,4,0,2,0,4,0,1,1,21577
23,1,1,15,3,2,2,3,0,5,0,2,0,3,0,1,1,17500
38,1,1,7,2,2,3,5,1,3,1,3,0,5,0,1,2,24671
25,1,3,14,2,1,2,3,1,3,1,1,1,1,1,1,2,19907
38,1,1,6,2,1,2,3,0,5,2,4,0,2,1,1,1,17619
27,1,1,14,3,1,3,5,3,5,1,2,1,4,1,2,3,21553
37,1,1,11,3,2,3,3,1,3,1,1,0,3,1,2,2,21347
42,1,1,18,3,2,2,3,0,4,1,1,0,1,1,1,1,17766
28,1,1,15,3,1,3,3,0,3,1,6,0,3,1,1,1,17377
24,1,1,17,3,2,4,3,0,3,3,3,0,2,1,2,1,22183
39,1,1,16,3,2,2,3,4,5,0,2,1,3,1,1,0,32068
31,0,1,7,2,2,3,5,3,3,3,3,0,5,1,2,3,27152
37,1,3,10,3,1,4,5,3,3,1,2,0,3,1,1,3,26322
29,1,1,9,3,2,3,4,3,3,0,2,0,2,1,2,3,26935
36,1,1,16,2,1,4,5,3,3,0,3,1,4,1,2,3,29363
45,1,2,30,3,2,2,3,0,4,2,2,0,4,0,0,1,17177
60,1,1,10,2,2,4,5,0,3,1,5,0,3,0,1,1,20855
34,0,1,7,2,1,3,2,1,4,1,3,1,3,1,1,2,24166
36,1,1,16,2,2,4,5,1,4,3,2,0,1,0,2,2,25218
27,0,2,28,2,1,2,4,0,4,1,2,0,1,1,0,1,17863
30,1,1,30,2,2,3,4,0,3,2,2,0,3,1,1,1,20879
34,1,1,14,3,2,3,4,3,3,0,2,0,4,0,1,3,30369
56,1,3,7,2,2,4,4,3,3,0,5,0,2,0,2,3,28917
32,0,3,27,3,1,3,4,1,3,1,3,0,1,1,2,2,25610
44,1,1,15,2,1,3,4,1,4,1,6,0,3,1,1,2,23443
45,1,1,16,2,2,3,3,0,3,1,4,0,5,0,2,1,17654
32,1,1,29,3,2,4,4,1,3,0,3,1,5,1,1,2,24857
37,1,1,13,3,2,3,4,1,4,1,8,0,4,0,2,2,23619
35,0,1,17,3,2,3,4,3,5,1,3,1,5,1,2,3,24884
48,0,1,10,3,2,2,4,4,3,1,3,0,5,1,1,0,30202
34,0,1,10,2,2,4,4,0,5,3,3,1,5,1,3,1,22026
37,1,2,12,2,2,3,3,0,5,1,5,1,1,0,2,1,17073
34,0,3,12,3,1,2,5,0,3,1,1,0,4,1,1,1,17351
41,1,3,16,3,2,3,4,1,5,1,2,0,3,1,2,2,24151
20,1,1,16,3,2,2,3,0,3,2,2,1,5,0,0,1,16009
34,1,1,15,3,0,2,4,3,4,3,2,0,1,1,0,3,23621
41,1,3,12,2,1,3,3,3,3,2,4,1,1,0,0,3,28591
26,1,2,31,2,1,3,3,0,3,1,2,0,4,1,1,1,17942
53,1,1,11,2,1,2,3,2,3,1,5,0,4,1,0,4,34094
43,1,3,15,3,1,2,5,1,3,2,1,0,1,0,0,2,20346
31,1,3,13,1,2,3,1,1,3,1,5,0,1,1,1,2,21929
34,0,3,25,3,2,3,1,1,3,2,1,1,1,0,0,2,20304
29,1,1,23,3,2,4,3,1,5,3,2,0,5,0,3,2,24339
35,0,3,9,3,1,4,4,0,3,0,8,0,5,1,3,1,20909
55,1,3,6,2,2,3,3,3,3,1,4,0,1,0,2,3,25239
36,0,3,16,3,2,2,3,3,3,3,2,0,1,1,1,3,24980
28,1,1,13,3,1,4,5,0,3,1,2,0,2,1,2,1,20865
38,1,1,18,3,1,4,4,0,3,3,6,0,3,0,2,1,22307
42,1,3,30,2,2,4,4,3,3,3,5,1,3,0,3,3,25760
40,1,3,8,2,1,3,3,2,3,1,1,0,3,1,0,4,33041
31,0,1,12,3,1,3,4,0,4,2,2,0,3,0,1,1,21100
29,1,1,15,2,1,3,5,0,4,2,3,0,4,0,2,1,20832
43,0,1,35,1,1,3,5,1,3,0,2,0,3,0,1,2,23201
54,1,1,20,3,1,3,2,1,5,1,3,0,1,1,1,2,23128
38,1,1,13,3,2,3,2,1,5,1,6,1,3,1,2,2,24652
28,0,1,7,1,2,3,5,1,5,0,7,0,3,0,2,2,22976
26,1,3,15,2,1,3,4,1,3,1,2,1,1,1,2,2,23585
50,1,1,10,3,1,3,5,1,5,0,6,0,3,1,2,2,23467
30,1,3,13,3,2,2,3,0,4,2,1,0,2,1,0,1,17983
56,1,3,9,3,2,3,4,1,3,3,6,0,1,1,1,2,23838
55,1,1,9,1,1,3,4,3,3,0,2,0,4,1,1,3,32227
21,1,3,9,3,1,3,5,0,3,2,3,0,4,0,2,1,20722
32,0,1,22,3,2,4,4,0,3,0,3,0,4,1,3,1,21288
42,1,1,9,2,1,3,1,1,3,1,3,1,5,1,0,2,20231
44,1,1,18,2,2,2,4,3,3,1,3,0,1,1,1,3,26188
42,1,1,16,2,2,4,4,0,5,0,4,0,2,0,3,1,20916
23,1,1,12,2,2,3,1,0,5,0,2,1,3,1,2,1,16601
28,1,1,30,3,2,2,3,0,4,1,2,1,1,0,0,1,17408
50,1,1,14,2,2,3,4,3,4,1,5,0,4,0,2,3,29144
33,1,3,11,3,1,2,3,0,3,2,2,1,1,0,1,1,17851
55,1,1,8,1,2,3,4,0,3,1,1,0,5,0,0,1,17662
38,0,2,16,2,2,3,3,1,3,1,4,0,3,0,2,2,21077
55,1,2,26,3,2,3,4,3,4,0,4,0,3,1,1,3,29403
38,1,3,9,3,2,4,4,1,3,0,6,1,3,0,2,2,28280
43,1,1,13,2,1,2,3,3,5,1,1,0,5,1,0,3,24985
42,0,1,8,2,2,2,3,4,3,0,1,1,4,0,1,0,32861
29,1,1,8,2,2,3,3,0,4,1,1,0,4,1,0,1,17703
30,1,1,32,1,1,4,5,0,4,0,7,0,3,0,3,1,21224
46,1,1,9,2,1,4,5,0,3,2,3,0,3,1,2,1,20952
29,0,1,8,2,2,2,3,1,3,1,2,0,3,0,0,2,23853
42,1,1,9,2,1,3,1,1,3,0,3,1,5,0,0,2,20231
56,0,1,9,2,2,4,4,3,4,0,5,0,2,1,2,3,29654
30,1,1,26,1,2,3,4,1,3,1,6,0,5,0,1,2,22940
26,1,3,17,2,2,3,4,1,3,3,2,0,1,1,1,2,23628
26,0,1,12,2,2,3,3,1,5,1,3,0,5,1,2,2,22678
33,1,1,8,3,2,3,3,0,3,2,5,0,3,1,2,1,17496
30,1,1,26,2,2,2,3,1,5,0,1,0,4,1,0,2,24957
26,1,3,34,3,2,3,3,1,4,0,2,0,3,1,0,2,21272
30,1,1,10,3,2,4,5,3,3,1,3,0,1,0,3,3,30613
25,1,1,31,3,2,3,4,0,4,3,2,0,5,0,2,1,22275
27,0,1,15,3,2,2,3,0,4,1,7,0,3,0,0,1,17024
45,1,1,34,1,1,2,4,4,4,2,2,0,3,1,0,0,31704
50,1,1,15,2,1,3,4,3,4,0,6,0,4,0,1,3,26081
29,1,3,9,3,1,3,3,1,3,0,2,0,2,0,0,2,20561
59,1,1,9,1,2,3,4,0,3,2,6,0,1,0,1,1,21157
29,1,1,12,3,1,2,3,0,3,0,2,0,3,0,0,1,18131
32,1,1,16,2,2,3,5,0,4,3,2,1,3,1,1,1,21335
34,1,1,25,3,2,3,3,0,3,1,1,0,3,0,2,1,17661
50,0,3,9,3,2,4,5,1,4,1,4,0,3,1,3,2,24068
59,0,3,6,2,1,2,4,1,3,2,1,0,5,1,0,2,20473
27,0,3,6,3,2,3,3,1,4,0,1,1,2,0,2,2,21349
35,1,1,17,2,2,3,4,0,4,1,3,0,2,1,1,1,20686
31,1,2,16,2,2,3,4,1,3,0,2,1,3,1,2,2,25025
26,1,1,12,2,1,3,3,0,3,1,2,1,1,0,1,1,17659
40,1,1,31,2,2,3,4,1,3,3,2,0,4,1,1,2,22786
45,1,3,15,3,2,3,3,3,5,1,5,1,1,0,0,3,25761
44,0,1,24,1,2,3,5,0,3,1,2,1,5,1,2,1,21115
50,1,1,10,2,2,3,3,2,4,1,4,0,5,0,1,4,34144
33,0,1,14,2,2,4,3,0,4,0,3,0,2,0,2,1,21472
32,1,1,14,3,1,3,1,1,3,1,6,0,3,1,2,2,20175
43,1,1,7,2,1,3,5,1,3,0,2,1,3,0,2,2,24740
33,1,1,15,3,1,4,2,1,3,0,7,0,3,1,3,2,23853
38,0,1,32,3,1,4,4,1,3,0,5,1,3,1,2,2,23127
27,1,1,12,3,1,3,4,0,3,1,1,0,1,0,1,1,17187
36,1,1,7,3,1,3,5,1,3,0,2,0,1,1,2,2,24041
47,0,1,35,2,2,2,3,3,4,1,2,1,3,1,0,3,26849
39,1,1,12,3,2,3,3,0,5,1,1,1,1,1,1,1,17404
42,0,2,8,3,2,3,1,1,5,1,1,0,1,1,1,2,21272
36,1,1,23,2,1,3,5,1,4,1,2,1,1,1,2,2,23466
37,1,1,19,3,0,3,5,3,3,3,2,0,1,1,1,3,27536
54,1,1,9,1,1,4,5,3,3,1,2,0,5,1,3,3,28847
44,1,3,6,3,1,3,3,1,5,1,6,1,1,1,1,2,20454
35,1,1,17,2,2,3,4,0,4,1,3,0,1,1,2,1,20686
33,1,1,9,2,2,4,4,0,4,2,3,0,3,1,2,1,20071
44,0,1,35,3,1,4,3,0,3,3,6,0,3,0,3,1,23417
35,0,1,23,2,1,4,5,0,3,2,3,0,5,1,2,1,21231
33,0,1,7,1,2,4,4,1,5,1,6,0,4,1,3,2,22765
36,1,1,33,3,2,3,3,1,3,1,7,0,3,0,0,2,20237
59,1,1,9,2,2,3,4,0,3,0,4,0,3,0,1,1,17177
56,1,3,17,3,1,2,4,1,5,1,5,0,5,0,1,2,20380
60,0,1,21,2,1,3,4,3,3,2,2,1,5,1,1,3,29190
38,1,1,7,3,1,3,5,0,5,1,4,0,4,0,2,1,22598
46,0,3,32,2,2,3,4,1,4,3,1,0,4,1,2,2,22991
20,0,3,7,1,1,4,6,0,5,2,2,0,3,1,1,1,21003
58,1,1,29,2,2,2,3,0,3,1,2,0,3,1,1,1,17372
37,0,1,17,2,2,2,3,3,3,1,2,1,3,0,1,3,27185
24,1,1,6,3,2,3,3,0,3,0,3,1,3,1,2,1,17293
22,0,3,7,1,1,3,5,0,4,2,3,1,5,1,2,1,20852
37,1,1,16,3,2,4,5,0,3,0,2,1,2,0,2,1,22066
28,1,3,9,2,2,4,4,1,3,3,3,1,4,1,3,2,23156
30,1,1,30,2,2,3,2,0,3,0,3,0,2,1,2,1,21378
30,1,3,9,3,2,4,5,1,4,1,4,0,4,1,1,2,25322
45,1,3,8,1,2,2,5,1,3,3,1,0,5,0,0,2,21632
19,1,1,9,3,1,3,3,0,4,2,2,0,3,1,0,1,16483
25,0,1,11,2,2,3,5,0,3,0,2,0,3,0,1,1,21840
24,1,1,16,3,2,3,4,0,5,0,3,0,3,0,2,1,21178
36,1,1,8,3,2,3,3,0,3,2,5,0,5,1,0,1,17519
40,1,3,9,2,2,3,2,3,3,3,2,0,1,0,1,3,26558
51,1,3,33,2,2,2,3,1,3,2,2,1,5,1,1,2,29026
40,1,1,8,3,1,3,3,0,3,1,3,0,1,1,1,1,17001
26,1,3,10,3,2,2,4,1,3,2,2,1,2,1,1,2,20828
29,1,1,13,2,2,2,3,0,5,2,4,0,4,0,0,1,17062
30,1,1,15,3,2,4,5,1,3,0,3,1,3,0,1,2,23734
28,0,1,15,2,2,3,6,0,3,1,3,0,1,1,2,1,23299
35,1,1,31,1,2,3,4,3,4,0,4,0,3,1,1,3,25903
31,1,1,15,2,2,2,3,3,4,1,2,0,3,1,1,3,25648
37,1,3,10,2,2,3,5,3,3,1,3,1,1,1,1,3,29003
37,1,3,7,2,0,4,4,1,3,3,8,0,1,1,2,2,25493
45,0,1,6,3,2,2,3,1,3,2,5,0,1,1,1,2,20399
34,1,1,22,3,1,4,4,1,3,1,2,1,1,1,2,2,23556
33,1,1,31,3,2,2,4,0,4,2,5,1,4,0,0,1,17313
33,1,1,31,3,2,2,4,0,4,2,5,1,4,1,0,1,17313
33,1,3,14,3,2,4,4,1,3,0,6,0,5,1,2,2,27882
54,1,1,13,2,2,3,4,1,3,2,4,0,5,1,2,2,21128
61,1,3,23,3,2,3,4,1,5,3,2,0,4,1,2,2,24083
54,1,3,9,3,1,2,3,1,5,0,3,0,4,1,1,2,20940
33,1,3,15,3,2,3,2,1,3,0,3,0,5,0,1,2,24887
35,0,2,30,2,1,3,4,3,5,1,2,1,3,1,1,3,28628
28,0,1,9,3,2,3,4,0,3,2,4,0,3,0,2,1,21258
35,1,1,33,3,1,2,4,0,5,2,2,0,4,0,1,1,17559
26,0,1,9,1,2,3,3,0,5,2,1,0,3,0,1,1,18102
33,1,3,16,3,2,2,1,3,3,1,1,1,4,1,1,3,23380
30,1,1,22,2,1,3,5,1,3,3,2,1,3,0,1,2,22871
49,1,1,7,2,1,3,5,4,5,0,2,0,4,0,2,0,34080
41,1,1,34,2,1,2,4,4,4,1,1,0,5,1,1,0,28570
20,0,1,12,2,1,3,4,0,3,2,2,1,1,0,0,1,17926
58,1,1,31,2,2,3,3,3,3,1,5,1,4,1,2,3,28117
28,1,1,22,3,2,3,1,1,5,2,1,0,5,0,1,2,20661
44,0,1,29,3,2,3,3,1,4,1,5,0,3,0,1,2,17042
46,1,3,6,2,2,2,1,4,5,2,2,0,4,1,1,0,32567
48,1,3,21,3,2,3,4,1,5,3,4,0,2,0,2,2,23638
46,1,2,31,3,2,3,4,0,4,2,3,0,4,0,1,1,20855
36,1,1,32,3,1,3,4,3,3,1,3,1,3,1,2,3,29066
42,0,1,27,3,1,2,3,1,3,1,3,0,2,0,0,2,20265
33,0,1,17,2,2,3,4,0,3,1,8,0,1,0,1,1,22111
41,0,3,9,3,2,4,4,1,4,1,7,0,4,1,2,2,23005
27,1,1,15,3,1,4,3,0,4,2,2,0,3,0,1,1,17279
40,1,1,21,2,1,3,4,3,3,1,2,0,1,1,1,3,25435
36,0,3,14,1,2,2,3,1,3,1,5,0,3,1,0,2,20079
32,1,1,19,3,1,4,4,0,3,0,2,1,4,1,3,1,22607
35,0,1,9,2,2,2,4,0,3,0,2,0,2,1,1,1,16281
37,1,1,9,3,2,4,4,0,3,2,6,0,5,1,2,1,21197
52,1,1,17,2,1,2,3,1,3,1,1,0,1,1,0,2,18149
31,1,1,7,2,2,3,6,0,3,1,5,0,4,1,1,1,22511
36,0,3,6,2,2,4,4,3,5,1,3,0,4,0,1,3,27747
39,1,3,10,2,1,2,4,1,3,0,5,0,5,1,0,2,20902
46,1,1,6,3,2,3,3,3,5,1,1,0,1,0,2,3,24396
32,1,3,14,1,2,4,3,1,3,0,6,0,2,1,1,2,25607
36,1,1,9,2,1,2,3,0,3,1,6,0,1,0,1,1,17835
48,0,3,11,3,2,4,4,1,3,3,5,0,4,0,3,2,21654
29,1,1,9,3,2,3,4,3,3,1,2,0,1,0,2,3,26935
40,1,3,8,3,1,2,3,1,4,1,1,0,1,0,0,2,20715
34,1,1,13,2,0,2,3,3,4,3,1,0,3,1,0,3,26994
36,1,1,7,3,2,3,5,0,3,1,8,0,1,1,2,1,20936
33,0,3,12,2,2,3,4,1,4,0,3,0,3,1,2,2,25202
55,0,1,8,2,2,3,3,3,4,0,4,0,2,1,1,3,25976
53,1,1,13,3,1,2,3,2,3,1,4,0,1,1,1,4,33606
33,1,1,20,3,2,2,3,0,3,0,6,1,2,0,1,1,17436
27,1,1,9,3,2,3,5,0,3,3,2,0,3,0,1,1,22582
56,1,1,27,1,2,3,4,1,3,1,5,1,1,0,1,2,24093
36,1,1,12,1,2,4,4,3,4,3,2,0,3,1,2,3,26773
41,0,1,15,3,2,3,3,2,3,1,3,0,4,0,2,4,34419
55,0,3,8,2,0,2,4,0,3,2,1,0,5,0,0,1,28577
56,0,1,6,2,2,2,3,1,3,1,2,0,3,0,0,2,21306
23,1,1,10,3,1,2,3,0,4,2,2,0,3,1,1,1,18295
45,1,1,16,2,2,4,4,0,5,0,3,1,3,1,1,1,21237
35,1,1,7,3,2,4,4,1,4,0,3,0,5,0,1,2,23003
28,1,1,18,2,1,3,3,0,3,1,2,1,4,1,1,1,17515
38,0,1,9,2,2,4,5,1,3,1,7,0,1,1,3,2,23841
55,1,1,26,3,1,4,4,1,5,1,2,1,3,0,3,2,24163
52,0,3,9,3,2,3,4,3,4,0,4,0,4,0,1,3,29274
39,0,3,9,2,2,3,5,1,3,0,5,0,5,1,2,2,23927
46,1,3,9,3,2,2,3,4,3,0,4,0,2,1,0,0,32465
37,0,3,18,1,1,4,4,3,3,0,2,0,5,0,1,3,28416
28,1,3,15,3,1,3,4,1,4,0,3,0,2,0,1,2,24892
35,1,1,16,3,1,2,3,1,3,2,4,1,1,1,0,2,21142
47,0,1,6,3,1,3,3,3,4,1,1,0,5,0,0,3,26957
39,1,3,9,3,1,2,3,1,3,1,5,1,4,1,1,2,20238
36,0,3,15,3,1,4,5,3,3,1,6,1,5,1,3,3,29055
24,1,1,13,2,2,4,2,0,5,1,3,1,3,0,1,1,20279
26,1,1,8,3,2,2,1,1,3,1,2,0,3,1,1,2,20472
25,1,1,24,2,2,4,5,0,4,1,3,0,3,1,2,1,20805
56,0,3,12,2,1,2,1,4,5,1,1,0,3,1,0,0,28212
35,1,3,9,2,2,3,3,3,3,1,7,0,5,0,2,3,22823
35,1,3,21,1,1,3,4,0,3,1,3,1,5,1,1,1,21257
55,1,3,32,3,2,2,4,2,3,1,2,0,3,1,1,4,34586
42,0,1,8,2,2,2,3,3,3,1,3,1,3,1,0,3,25124
49,1,1,13,2,2,4,5,1,3,3,4,0,2,0,1,2,22918
29,1,1,6,1,2,2,3,0,3,2,1,0,2,0,0,1,17058
21,1,1,10,2,2,3,5,0,3,3,3,0,3,0,2,1,21711
26,0,1,9,2,2,4,2,1,3,1,3,0,1,0,2,2,23884
23,0,1,23,3,2,4,2,0,3,1,3,1,3,0,3,1,21613
30,0,3,9,2,2,3,4,1,3,3,3,0,1,0,2,2,23232
27,0,3,8,2,2,2,5,1,3,2,4,0,4,1,1,2,20071
37,1,1,13,2,2,3,4,0,3,0,2,0,5,1,2,1,21888
20,1,1,10,3,1,4,4,0,4,2,3,0,3,1,1,1,20161
29,1,1,6,2,2,2,3,1,5,1,1,0,3,1,0,2,20373
31,1,3,11,1,2,2,3,1,3,1,2,0,5,0,1,2,23346
